Single Family Residential,5821 Highland Ave,Haltom City,76117,90000,2,1,Golden Gardens Add,1142,26528,1940,2,79,0
Single Family Residential,5821 Singletree Ct,Fort Worth,76132,819500,4,4.5,Mira Vista Add,5162,20343,1997,306,159,167
Single Family Residential,5827 Boylan Dr,Fort Worth,76126,339950,3,2.5,Pyramid Acres Sub,2479,34500,2007,2,137,0
Single Family Residential,5828 Canyon Oaks Ln,Fort Worth,76244,308115,4,3,The Park At Fossil Creek,2515,7545,2017,1,123,49
Single Family Residential,5840 Fantail Dr,Fort Worth,76179,189981,3,2,Parks At Boat Club The,1893,6011,2008,30,100,46
Single Family Residential,5845 Lamb Creek Dr,Fort Worth,76179,289000,3,2,Marine Creek Ranch Add,2487,12632,2005,136,116,30
Single Family Residential,5849 Canyon Oaks,Fort Worth,76137,276993,4,2.5,The Park of Fossil Creek,2035,1,2017,26,136,49
Townhouse,5883 Pecan Chase,Benbrook,76132,229000,3,3,Waterwood Place,1810,4269,1998,39,127,154
Single Family Residential,5900 Pansy Rd,Fort Worth,76123,295000,5,3,Primrose Crossing,3013,6098,2008,41,98,30
Single Family Residential,5904 Hillglen Dr,Watauga,76148,191000,3,2,Hilltop Add,1483,6098,1991,7,129,0
Single Family Residential,5908 Dunnlevy Dr,Fort Worth,76179,259900,4,2,Innisbrook Place,2092,7057,2017,20,124,42
Single Family Residential,5908 Shady Springs Trl,Fort Worth,76179,169500,3,2,Marine Creek Hills Add,1327,6098,1998,1,128,0
Single Family Residential,5917 Misty Breeze Dr,Fort Worth,76179,239000,5,3.5,Parks At Boat Club The,3133,5227,2008,40,76,46
Single Family Residential,5921 Saddle Flap Dr,Fort Worth,76179,220000,3,2.5,Remington Point Add,3086,6098,2006,53,71,28
Single Family Residential,5929 Paddlefish Dr,Fort Worth,76179,279500,5,3,Marine Creek Ranch Add,3016,6970,2014,3,93,30
Single Family Residential,5932 Dunnlevy Dr,Saginaw,76179,268975,3,2,Innisbrook Place,2092,5489,2017,14,129,42
Single Family Residential,5932 Riverbend Pl,Fort Worth,76112,375000,4,3,River Bend Estates,3084,10585,1994,4,122,150
Single Family Residential,5933 Houghton Ave,Fort Worth,76107,156750,4,2,Chamberlain Arlington Heights 2nd,2000,6273,2007,7,78,0
Single Family Residential,5941 Black Bass Dr,Fort Worth,76179,287990,3,2,Marine Creek Ranch,1930,1,2017,67,149,0
Single Family Residential,5944 Dunnlevy Dr,Fort Worth,76179,249900,3,2,Innisbrook Place,1991,5489,2017,21,126,42
Single Family Residential,5952 Ridge Lake Dr,Fort Worth,76244,239900,5,2.5,Valley Brook,2584,8233,2009,32,93,28
Single Family Residential,5976 Saddle Flap Dr,Fort Worth,76179,219000,4,2.5,Remington Point Add,3091,5489,2006,50,71,28
Single Family Residential,60' - Brentwood II w/Media,Fort Worth,76177,369950,5,3.5,Harmon Ranch at Presidio West,4245,1,2017,1,87,0
Single Family Residential,60' - Hillcrest w/Media,Fort Worth,76177,358950,5,3.5,Harmon Ranch at Presidio West,3788,1,2017,1,95,0
Single Family Residential,600 Concho Ct,Southlake,76092,650000,5,4,South Ridge Lakes Add,4032,20647,1993,4,161,55
Single Family Residential,600 Shadow Glen Ln,Keller,76248,439700,5,3.5,Marshall Ridge,3612,9453,2014,95,122,63
Single Family Residential,6000 Harwich Ln,Fort Worth,76179,259900,4,2,Innisbrook Place,2092,6011,2017,19,124,42
Single Family Residential,6000 Merrymount Rd,Westover Hills,76107,1295000,4,3,Westover Hills Add,4294,26833,1966,26,302,0
Single Family Residential,6000 Shiner Dr,Fort Worth,76179,224900,3,2,Marine Creek Ranch Add,1736,6229,2015,3,130,30
Single Family Residential,6001 Bridal Trl,Fort Worth,76179,222000,4,2.5,Remington Point Add,2199,10890,1999,28,101,28
Single Family Residential,6001 Lamb Creek Dr,Fort Worth,76179,328000,4,3.5,Marine Creek Ranch Add,2929,10454,2010,4,112,30
Single Family Residential,6004 Dunnlevy Dr,Fort Worth,76179,329900,4,3,Innisbrook Place,2629,7884,2017,6,125,42
Single Family Residential,6004 Rayburn Dr,Fort Worth,76133,165000,3,2,South Hills Add,2017,11064,1972,5,82,0
Single Family Residential,6005 Wiser Ave,Fort Worth,76133,200000,3,2,Wedgwood Add,2011,10411,1963,2,99,0
Single Family Residential,6008 Harwich Ln,Fort Worth,76179,249900,4,2,Innisbrook Place,1991,5489,2017,20,126,42
Single Family Residential,6009 Birchill Rd,Watauga,76148,170000,3,2,Echo Hills Add,1329,6273,1985,1,128,0
Single Family Residential,6009 El Campo Ave,Fort Worth,76107,649000,3,3,Friedman Harry B Sub,2314,19689,1940,1,280,0
Single Family Residential,601 Dana Dr,Keller,76248,364000,3,2,Country Place Estates Add,2323,47568,1978,48,157,0
Single Family Residential,601 Fox Hunt Trl,Fort Worth,76179,175000,4,2,Remington Point Add,1738,6970,2006,35,101,28
Single Family Residential,601 Valle Vista Ct,Keller,76248,475000,4,2.5,Valle Vista Add,2072,52141,1986,25,229,0
Single Family Residential,6012 Harwich Ln,Fort Worth,76179,243900,3,2,Innisbrook Place,1893,5489,2017,19,129,42
Single Family Residential,6013 OAK HILL Rd,Watauga,76148,154900,3,2,ECHO HILLS,1296,6098,1985,31,120,0
Single Family Residential,6016 Harwich Ln,Fort Worth,76179,300900,5,3.5,Innisbrook Place,2898,5489,2017,20,104,42
Single Family Residential,6016 Troon Rd,Fort Worth,76132,775000,4,3,Mira Vista Add,4066,8364,1994,8,191,175
Single Family Residential,6016 Welch Ave,Fort Worth,76133,199900,3,2,Wedgwood Add,1926,10019,1963,1,104,0
Single Family Residential,6017 Striper Dr,Fort Worth,76179,242500,3,2,Marine Creek Ranch Add,1935,6011,2015,46,125,30
Single Family Residential,6037 Forest Highlands Dr,Fort Worth,76132,999000,5,4.5,Mira Vista Add,7050,14505,1992,53,142,150
Single Family Residential,6037 Robin Dr,Watauga,76148,169000,3,2,Echo Hills Add,1951,7231,1977,60,87,0
Single Family Residential,6040 Birchhill Rd,Watauga,76148,164999,3,2,Echo Hills Add,1265,5924,1984,5,130,0
Single Family Residential,6049 Ridgecrest Dr,Watauga,76148,159000,3,2,Echo Hills Add,1192,7841,1973,35,133,0
Single Family Residential,6057 Blazing Star Dr,Fort Worth,76179,199900,5,2.5,Remington Point Add,2673,5489,2003,4,75,28
Single Family Residential,6057 Lochshire Dr,Fort Worth,76179,233000,3,2,Innisbrook Place,2254,8451,2007,26,103,42
Single Family Residential,6057 Shiner Dr,Fort Worth,76179,303533,3,2,Marine Creek Ranch,2123,7405,2017,59,143,30
Single Family Residential,609 Montreux Ave,Colleyville,76034,899000,5,4.5,Clairemont Add,5013,20386,2002,3,179,71
Single Family Residential,6104 Costen,Fort Worth,76114,182950,3,2,Sundown Park,2053,6159,1956,1,89,0
Single Family Residential,6105 Dunnlevy Dr,Fort Worth,76179,270900,4,2.5,Innisbrook Place,2329,5489,2017,69,116,42
Single Family Residential,6105 Walraven Cir,Fort Worth,76133,289000,4,3,Wedgwood Add,2432,9757,1960,7,119,0
Single Family Residential,6108 Annandale Dr,Fort Worth,76132,1060000,5,4.5,Mira Vista Add,5423,24045,1992,167,195,178
Single Family Residential,6108 Carr Creek Trl,Fort Worth,76179,350443,3,2.5,Marine Creek Ranch,2604,6534,2017,59,135,30
Single Family Residential,6109 Sunrise Lake Dr,Fort Worth,76179,309900,5,3.5,Marine Creek Ranch Add,3186,7362,2013,53,97,30
Single Family Residential,611 Monterey Dr,Keller,76248,249900,3,2,Parkwood Sub,1830,8189,1993,15,137,0
Single Family Residential,6116 Cooper Creek St,Fort Worth,76179,396177,4,3.5,Marine Creek Ranch,3725,7405,2017,108,106,60
Single Family Residential,6116 Plum Orchard Trl,Fort Worth,76179,326589,4,2.5,Marine Creek Ranch,2899,1,2017,21,113,0
Single Family Residential,6117 Cooper Creek St,Fort Worth,76179,440336,5,4,Marine Creek Ranch,4364,9148,2017,107,101,60
Single Family Residential,6117 Merrymount Rd,Westover Hills,76107,939000,4,4.5,Westover Hills Add,4116,24829,1977,5,228,0
Single Family Residential,6120 Chalk Hollow Dr,Fort Worth,76179,194900,3,2,Stone Crk Ranch Ph IV,1597,7013,2015,125,122,21
Single Family Residential,6121 Carr Creek Trl,Fort Worth,76179,363560,4,3.5,Marine Creek Ranch,2786,7405,2017,59,130,30
Single Family Residential,6121 Plum Orchard Trl,Fort Worth,76179,375146,3,3.5,Marine Creek Ranch,2846,6534,2017,59,132,30
Single Family Residential,6124 Dunnlevy Dr,Fort Worth,76179,350900,4,3,Innisbrook Place,3186,7187,2017,13,110,42
Single Family Residential,6124 Plum Orchard Trl,Fort Worth,76179,372720,4,3.5,Marine Creek Ranch,3262,1,2017,26,114,0
Single Family Residential,6125 Plum Orchard Trl,Fort Worth,76179,330012,5,3.5,Marine Creek Ranch,3195,7405,2017,96,103,60
Single Family Residential,6129 Redear Dr,Fort Worth,76179,217500,3,2.5,Marine Creek Ranch Add,2027,6534,2007,11,107,30
Single Family Residential,613 Easley St,White Settlement,76108,179000,4,2.5,White Settlement Gardens Add,2365,35022,1969,1,76,0
Single Family Residential,613 Rawlins Ln,Fort Worth,76131,383900,4,3,Berkshire,2840,6098,2017,4,135,42
Single Family Residential,6132 Carr Crk,Fort Worth,76179,347005,4,2.5,Marine Creek Ranch,2899,6970,2017,61,120,60
Single Family Residential,6132 Cooper Creek St,Fort Worth,76179,350233,4,2.5,Marine Creek Ranch,2989,7405,2017,61,117,60
Single Family Residential,6133 Sunrise Lake Dr,Fort Worth,76179,350000,4,3.5,Marine Creek Ranch Add,3584,7100,2008,3,98,22
Single Family Residential,6136 Tilapia Dr,Fort Worth,76179,185000,3,2,Marine Creek Ranch Add,1618,6534,2008,5,114,30
Single Family Residential,6137 Cooper Creek St,Fort Worth,76179,366627,4,3.5,Marine Creek Ranch,2816,1,2017,103,130,0
Single Family Residential,614 Fairway View Ter,Southlake,76092,1050000,6,5.5,Timarron Add,5579,19689,1997,1,188,83
Single Family Residential,6140 Forest Highlands Dr,Fort Worth,76132,1200000,4,4,Mira Vista Add,5996,22172,1988,71,200,175
Single Family Residential,6144 Paddlefish Dr,Fort Worth,76179,265000,4,2.5,Marine Creek Ranch Add,2952,9148,2006,2,90,30
Single Family Residential,6151 White Tail Trl,Fort Worth,76132,239900,3,2,Quail Ridge Estates Add,1812,6839,2001,35,132,42
Single Family Residential,6152 Bowfin Dr,Fort Worth,76179,224000,4,2.5,Marine Creek Ranch Add,2483,6970,2007,13,90,30
Single Family Residential,6155 Baggins St,Fort Worth,76179,232160,4,2,Lake Crest Estates,1750,5489,2017,95,133,0
Single Family Residential,6157 Sunrise Lake Dr,Fort Worth,76179,370000,4,3.5,Marine Creek Ranch Add,3678,7275,2014,5,101,30
Single Family Residential,616 Chestnut Ln,Saginaw,76179,239000,4,2,Courts Of Willow Creek Add,2422,8756,2004,76,99,24
Single Family Residential,616 Sandy Trl,Fort Worth,76120,124900,3,2,Sandy Ridge Estates,1164,4704,1986,5,107,0
Single Family Residential,6167 Gamgee St,Fort Worth,76179,293443,4,3,Lake Crest Estates,2855,5489,2017,95,103,0
Single Family Residential,6167 Stillhouse Ln,Fort Worth,76179,281993,4,2.5,Marine Creek Ranch,2829,1,2017,224,100,30
Single Family Residential,617 Anthony St,Crowley,76036,309990,4,3,Crestview - Crowley,2791,1742,2017,1,111,33
Single Family Residential,617 Nw King St,Burleson,76028,127900,3,1.5,Montclair Add,1087,7492,1961,24,118,0
Single Family Residential,617 Saint Eric Dr,Mansfield,76063,238000,4,2,Ember Creek Estates Add,1837,6011,2000,1,130,7
Single Family Residential,617 Willowwood Trl,Keller,76248,349900,4,2.5,Carriage Gate Add,3136,6926,1996,88,112,35
Single Family Residential,6179 Stillhouse Ln,Fort Worth,76179,303001,4,3.5,Marine Creek Ranch,3345,7405,2017,149,91,30
Single Family Residential,6200 Troon Rd,Fort Worth,76132,709000,5,5.5,Mira Vista Add,4628,13373,1993,197,153,183
Single Family Residential,6202 Wentworth Ct,Arlington,76001,180000,3,2,Paradise,1567,5401,1984,4,115,0
Single Family Residential,6204 Windsor Ct,North Richland Hills,76180,299900,4,3,Diamond Loch Add,3265,17337,1973,4,92,10
Single Family Residential,6208 Curzon Ave,Fort Worth,76116,815000,3,3.5,Ridglea Add,3867,14505,1950,7,211,0
Single Family Residential,6209 Winnebago Ct,Fort Worth,76179,209500,3,2.5,Cheyenne Ridge,2589,5227,2005,64,81,20
Single Family Residential,621 Sam Calloway Rd,Fort Worth,76114,229000,3,2,Sundown Park 4th Filing Add,2157,53143,1945,6,106,0
Single Family Residential,6213 Granite Creek Dr,Fort Worth,76179,218200,3,2,Stone Creek Ranch,2078,11369,2008,5,105,23
Single Family Residential,6213 Topsail Dr,Fort Worth,76179,264060,4,2.5,Lake Vista Ranch,2895,5663,2017,46,91,23
Single Family Residential,6217 Topsail Dr,Fort Worth,76179,273750,4,2.5,Lake Vista Ranch,3110,5663,2017,46,88,23
Single Family Residential,6220 Topsail Dr,Fort Worth,76179,250929,4,3,Lake Vista Ranch,2603,5663,2017,47,96,23
Single Family Residential,6220 Trinity Creek Dr,Fort Worth,76179,199900,4,2,Stone Creek Ranch,1954,6534,2005,6,102,27
Single Family Residential,6221 Mindys Rdg,Fort Worth,76126,795000,3,3,Lake Ridge Add,3745,215622,1999,7,212,0
Single Family Residential,6221 Topsail Dr,Fort Worth,76179,203495,3,2,Lake Vista Ranch,1855,5663,2017,25,110,23
Single Family Residential,6224 Topsail Dr,Fort Worth,76179,264690,4,2.5,Lake Vista Ranch,2895,5663,2017,47,91,23
Single Family Residential,6225 Chalk Hollow Dr,Fort Worth,76179,204000,3,2,Stone Creek Ranch,1847,5576,2008,59,110,23
Single Family Residential,6228 Topsail Dr,Fort Worth,76179,239835,3,2.5,Lake Vista Ranch,2600,5663,2017,47,92,23
Single Family Residential,6229 Topsail Dr,Fort Worth,76179,221260,4,2,Lake Vista Ranch,1925,1,2017,14,115,0
Single Family Residential,6233 Granite Creek Dr,Fort Worth,76179,209000,4,2,Stone Creek Ranch,2078,5576,2008,73,101,23
Single Family Residential,6233 Obsidian Creek Dr,Fort Worth,76179,206900,3,2,Stone Creek Ranch,1597,1568,2017,102,130,23
Single Family Residential,6237 Ryan Creek Rd,Fort Worth,76179,199900,3,2,Stone Crk Ranch Ph IV,1658,5489,2015,6,121,23
Single Family Residential,6239 Rendon New Hope Rd,Fort Worth,76140,250000,3,2,J Rendon Abs 1263,2092,67082,1980,4,120,0
Single Family Residential,624 Willowwood Trl,Keller,76248,321000,4,2.5,Carriage Gate Add,2503,6011,1999,95,128,35
Single Family Residential,6245 Obsidian Creek Dr,Fort Worth,76179,221900,3,2.5,Stone Creek Ranch,1949,1655,2017,12,114,23
Single Family Residential,6248 Topsail Dr,Fort Worth,76179,233935,3,2.5,Lake Vista Ranch,2189,5663,2017,2,107,23
Single Family Residential,6252 Topsail Dr,Fort Worth,76179,253960,3,2.5,Lake Vista Ranch,2796,5663,2017,10,91,23
Single Family Residential,6260 Granite Creek Dr,Fort Worth,76179,210000,3,2,Stone Creek Ranch,2103,5663,2006,69,100,23
Single Family Residential,6262 Gayle Dr,North Richland Hills,76180,189000,4,2,Sunny Meadow,1732,9888,1978,4,109,0
Single Family Residential,6269 El Capitan St,Fort Worth,76179,229000,4,2,Marine Creek Ranch Add,2274,5750,2008,36,101,60
Single Family Residential,627 Chandon Ct,Southlake,76092,539000,3,3,Timarron Add,2201,6011,1996,1,245,192
Single Family Residential,6284 Davis Rd,Fort Worth,76140,459900,4,3,Tuscany Valley Estates,2958,61855,2006,4,155,29
Single Family Residential,6295 Rendon New Hope Rd,Fort Worth,76140,134500,4,2,Gregory G W Add,2128,52185,1999,6,63,0
Single Family Residential,6300 Riverwater Trl,Fort Worth,76179,159000,3,2,Marine Creek Hills Add,1232,6534,2000,37,129,0
Single Family Residential,6300 Ten Mile Bridge Rd,Fort Worth,76135,450000,5,3,Wayside Park Estates,2392,288367,1953,211,188,0
Single Family Residential,6301 Riviera Dr,North Richland Hills,76180,359000,4,2.5,Fossil Creek Trails Add,3239,14680,1984,1,111,0
Single Family Residential,6304 Eagle Lake Ct,Fort Worth,76179,218755,4,2,Villages Of Eagle Mountain,1771,5489,2017,1,124,33
Single Family Residential,6305 Dawn Hills Dr,Fort Worth,76132,445000,5,4,Monarch Hills Add,3916,10498,2004,140,114,54
Single Family Residential,6305 S Chesterfield Dr,Fort Worth,76179,165000,3,2,Marine Creek Hills Add,1519,5314,1986,3,109,0
Single Family Residential,6305 Sails St,Fort Worth,76179,213735,3,2,Villages Of Eagle Mountain,1696,5489,2017,3,126,33
Single Family Residential,6312 Granite Creek Dr,Fort Worth,76179,232500,4,2,Stone Creek Ranch,2135,5663,2006,4,109,23
Single Family Residential,6316 Longship St,Fort Worth,76179,208490,4,2,Villages of Eagle Mountain,1566,5227,2017,46,133,33
Single Family Residential,6317 Sails St,Fort Worth,76179,228515,3,2.5,Villages Of Eagle Mountain,2002,5489,2017,3,114,33
Single Family Residential,632 Lookout Pt,Aledo,76008,441016,4,3.5,Parks of Aledo  Point Vista,3329,6970,2017,20,132,750
Single Family Residential,6321 Eagle Lake Ct,Fort Worth,76179,233995,4,2.5,Villages Of Eagle Mountain,2402,5489,2017,3,97,33
Single Family Residential,6324 ARROWHEAD Rd,Fort Worth,76132,699800,4,3.5,Mira Vista Add,4393,24655,1994,84,159,167
Single Family Residential,6324 Maritime St,Fort Worth,76179,209990,3,2.5,Marine Creek Hills Add,2151,5271,2008,12,98,0
Single Family Residential,633 Creek Point Dr,Saginaw,76179,264900,4,2,Willow Vista Estates,2099,7797,2017,133,126,33
Single Family Residential,6336 Downeast Dr,Fort Worth,76179,165000,3,2,Marine Creek Hills Add,1388,5227,2003,5,119,0
Single Family Residential,634 Celeste Ln,Burleson,76028,333000,4,3,West Bend North Add,4125,8407,2007,48,81,24
Single Family Residential,6352 Seagull Ln,Fort Worth,76179,240405,5,3.5,Villages of Eagle Mountain,2326,5489,2017,7,103,33
Single Family Residential,6365 Skipper Ln,Fort Worth,76179,245130,5,3.5,Villages of Eagle Mountain,2326,5489,2017,148,105,33
Single Family Residential,637 Creek Point Dr,Saginaw,76179,279900,4,2,Willow Vista Estates,2291,7797,2017,133,122,33
Single Family Residential,640 Granite Ridge Dr,Fort Worth,76179,194900,3,2.5,Quarry The,2446,5619,2004,37,80,28
Single Family Residential,6400 Drury Ln,Fort Worth,76116,520000,3,2.5,Ridglea North Add,3008,9453,1964,25,173,0
Single Family Residential,6400 Lotus Dr,Arlington,76001,155000,3,2,Seville Hills Sub,1304,6098,1986,1,119,0
Single Family Residential,6409 Windwood Ct,Fort Worth,76132,259000,4,3,Hulen Bend Estates Add,2810,6621,1998,108,92,43
Single Family Residential,6411 Wallace Ln,Colleyville,76034,650000,4,4.5,Colleyville,3807,17947,1995,5,171,0
Single Family Residential,6416 Drury Ln,Fort Worth,76116,299000,4,2,Ridglea North,1904,1,1947,49,157,0
Single Family Residential,6425 Mcree Rd,Saginaw,76179,145000,3,1,Tract 3f1 3f1a & 3f1g,1328,11761,1940,6,109,0
Single Family Residential,644 Fall Wood Trl,Fort Worth,76131,375000,4,3,Creekwood Add,2511,10019,2016,4,149,40
Single Family Residential,6441 Ridglea Dr,Watauga,76148,159900,3,2.5,Foster Village Add,1616,7928,1983,11,99,0
Single Family Residential,6444 Hawk's Ridge Dr,North Richland Hills,76182,659900,4,4.5,Hawk's Ridge,4084,10019,2017,4,162,50
Single Family Residential,6444 Twilight Cir,Fort Worth,76179,183500,3,2,Marine Creek Hills Add,1729,6665,1999,58,106,0
Single Family Residential,645 Truelove Trl,Southlake,76092,642000,4,3.5,Oak Hill Estates,4498,20299,1992,3,143,83
Single Family Residential,6452 Malvey Ave,Fort Worth,76116,265000,3,2,Ridglea North Add,1413,9496,1942,11,188,0
Single Family Residential,649 Creek Point Dr,Saginaw,76179,300000,4,2,Willow Vista Estates,2488,7797,2015,12,121,33
Single Family Residential,649 Heathcliff Dr,Everman,76140,125900,3,2,England Isle Add,1221,8538,1972,7,103,0
Single Family Residential,6500 Hughes Dr,Watauga,76148,179000,3,2,Greenfield Village Add,1715,9365,1983,1,104,0
Single Family Residential,6500 Shoal Creek Rd,Fort Worth,76132,725000,4,3.5,Mira Vista Add,4135,13068,2002,8,175,254
Single Family Residential,6501 Meadow Way Ln,Fort Worth,76179,170000,3,2.5,Parkview Hills,1792,8059,2006,1,95,12
Single Family Residential,6501 Saucon Valley Dr,Fort Worth,76132,924900,4,3.5,Mira Vista Add,4066,16858,2003,13,227,179
Single Family Residential,6504 Cliffside Dr,Edgecliff Village,76134,144900,3,2,Edgecliff Iii Add,1480,11631,1984,5,98,0
Single Family Residential,6505 Valencia Grove Pass,Fort Worth,76132,449900,3,2.5,River Hills II Addition,3295,5663,2010,166,137,42
Single Family Residential,6509 Riverwater Trl,Fort Worth,76179,174900,4,2.5,Marine Creek Hills Add,2256,9583,1999,1,78,0
Single Family Residential,6513 Sierra Madre Dr,Fort Worth,76179,189900,4,2,Ranch At Eagle Mountain Add,1804,5009,2004,12,105,21
Single Family Residential,6517 Malvey Ave,Fort Worth,76116,239000,4,2,Andrews Myrtle B Sub,1584,8756,1951,1,151,0
Single Family Residential,6517 Manitoba St,Fort Worth,76179,195000,4,2,Marine Creek Hills Add,1876,5663,2008,5,104,0
Single Family Residential,6520 Cervantes Ave,Fort Worth,76133,116500,3,2,Wedgwood,1183,7579,1971,4,98,0
Single Family Residential,6521 Chalk River Dr,Fort Worth,76179,220000,4,2,Ranch At Eagle Mountain Add,1826,5227,2011,5,120,21
Single Family Residential,6521 Fitzgerald St,Fort Worth,76179,214467,3,2.5,Marine Creek Hills Add,2812,6098,2014,38,76,0
Single Family Residential,6525 Lake Side Cir,North Richland Hills,76180,325000,3,2,North Richland Hills,2261,13852,1984,8,144,0
Single Family Residential,6528 Sierra Madre Dr,Fort Worth,76179,193000,3,2,Ranch At Eagle Mountain Add,1658,5227,2006,53,116,21
Single Family Residential,6532 Longhorn Herd Ln,Crowley,76036,292712,4,4,Chisholm Trail Ranch,2989,1,2017,66,98,0
Single Family Residential,6532 Valencia Grove Pass,Fort Worth,76132,495900,4,3.5,River Hills II Add,3651,5663,2007,155,136,42
Single Family Residential,6540 Longhorn Herd Ln,Fort Worth,76036,281500,4,3,Chisholm Trail Ranch,2750,6970,2017,3,102,217
Single Family Residential,6544 Longhorn Herd Ln,Crowley,76036,245382,3,2,Chisholm Trail Ranch,1925,1,2017,49,127,0
Single Family Residential,6545 Longhorn Herd Ln,Fort Worth,76036,238415,3,2,Chisholm Trail Ranch,1857,6970,2017,3,128,217
Single Family Residential,6548 Longhorn Herd Ln,Fort Worth,76123,276909,4,2,Chisholm Trail Ranch,2242,6011,2017,5,124,217
Single Family Residential,6557 Pecos Hill Ln,Fort Worth,76036,280280,4,3,Chisholm Trail Ranch,2531,6970,2017,3,111,217
Single Family Residential,6561 Pecos Hill Ln,Fort Worth,76036,321625,5,3.5,Chisholm Trail Ranch,4011,6970,2017,3,80,217
Single Family Residential,659 Nw Summercrest Blvd,Burleson,76028,172994,3,2,Creekside Add,1660,8102,2000,19,104,0
Single Family Residential,6601 Shadow Valley Dr,Burleson,76028,542999,4,3,Shadow Valley Estates,3105,277216,2011,4,175,0
Single Family Residential,6604 Fairway Dr,Westworth Village,76114,799000,5,4.5,Fairways At Westworth The,4260,12327,2013,46,188,142
Single Family Residential,6604 Pine Valley Pl,Fort Worth,76132,1049000,4,4.5,Mira Vista Add,5526,17337,1994,60,190,183
Single Family Residential,6605 Hillside Dr,Benbrook,76132,378500,3,2.5,Country Day Estates,2727,12981,1980,33,139,0
Townhouse,6605 Lost Star Ln,Fort Worth,76132,356944,2,3,Bellaire Village,2467,1,2017,35,145,83
Single Family Residential,6608 Chalk River Dr,Fort Worth,76179,215000,4,2.5,Ranch At Eagle Mountain Add,2259,5445,2003,74,95,21
Single Family Residential,6612 Whitley Rd,Watauga,76148,165000,3,2,Greenfield Village Add,1395,7275,1987,4,118,0
Single Family Residential,6620 Sierra Madre Dr,Fort Worth,76179,199500,3,2,Ranch At Eagle Mountain Add,1824,5227,2004,51,109,21
Single Family Residential,6621 Meadowpark Ct,Benbrook,76132,255000,3,2.5,Meadow Park Add,1829,7797,1998,133,139,50
Single Family Residential,6624 Locke Ave,Fort Worth,76116,274000,3,2,Andrews Myrtle B Sub,1459,6490,1945,6,188,0
Single Family Residential,6653 Greenacres Dr,Watauga,76148,155000,3,2,Foster Village Add,1283,7057,1978,20,121,0
Single Family Residential,6700 Katie Corral,Fort Worth,76126,369950,4,2.5,Mustang Creek Estates,2708,43560,2017,25,137,29
Single Family Residential,6701 Clear Spring Dr,Fort Worth,76132,499000,5,4,Bellaire Park North,4114,12110,1993,6,121,0
Single Family Residential,6701 E Park Dr,Fort Worth,76132,498000,4,4,Bellaire Park North,3626,11064,1994,4,137,0
Single Family Residential,6704 Marvin Brown St,Fort Worth,76179,199999,4,2,Lake Crest Estate #1,2610,14941,1988,24,77,0
Single Family Residential,6705 Bison Trl,Watauga,76137,200000,4,2.5,Parkside Add,2169,6098,2002,1,92,0
Single Family Residential,6709 Oak Hill Dr,Fort Worth,76132,1145000,4,5.5,Mira Vista Add,5056,17032,2005,47,226,167
Single Family Residential,6712 Pecan Park Dr,Richland Hills,76118,147000,3,2,Richland Park Add,1304,13068,1954,1,113,0
Single Family Residential,6716 Saucon Valley Dr,Fort Worth,76132,999500,4,4.5,Mira Vista Add,4651,24394,2007,132,215,183
Single Family Residential,6720 Cedar View Trl,Watauga,76137,218900,3,2,Parkside Add,1729,5663,2002,4,127,0
Single Family Residential,6721 Day Dr,Fort Worth,76132,214900,4,2,Oakmont Meadows Add,1914,5706,1999,1,112,0
Single Family Residential,6721 FOXPOINTE Rd,Fort Worth,76132,3999995,4,4.5,MIRA VISTA,10977,56628,1998,91,364,150
Single Family Residential,6736 Medinah Dr,Fort Worth,76132,650000,4,3,Mira Vista Add,3200,6839,2002,105,203,254
Single Family Residential,6756 Meadow Way Ln,Fort Worth,76179,190000,4,2,Parkview Hills,1950,6534,2005,6,97,13
Townhouse,6768 Lost Star Ln,Fort Worth,76132,356944,2,1.5,Bellaire Village,2226,1,2017,36,160,83
Single Family Residential,6801 Woodland Hills Dr,North Richland Hills,76182,589000,5,4.5,Woodland Oaks Add,3973,15072,2013,2,148,35
Single Family Residential,6804 Braeview Dr,Fort Worth,76137,229000,4,2,Sterling Creek Add,2086,5489,1996,1,110,8
Single Family Residential,6805 Laurel Valley Dr,Fort Worth,76132,1587000,5,8.5,Mira Vista Add,9316,22695,1996,147,170,175
Single Family Residential,6805 Woodstock Rd,Fort Worth,76116,450000,3,2,Ridglea Hills Add,2269,15464,1959,25,198,0
Single Family Residential,6812 Vista Ridge Dr W,Fort Worth,76132,435000,4,3,Vista Ridge Add,3150,9583,1995,11,138,29
Single Family Residential,6816 Clear Spring Dr,Fort Worth,76132,499000,4,3.5,Bellaire Park North,4850,12110,1994,125,103,0
Single Family Residential,6816 Norma St,Fort Worth,76112,105000,3,1,Green Hill Add,950,8102,1953,5,111,0
Single Family Residential,6816 River Bend Rd,Fort Worth,76132,624000,4,3.5,Meadows West,4646,13068,1983,62,134,0
Single Family Residential,6816 Shadow Creek Ct,Fort Worth,76132,699000,4,4.5,Mira Vista Add,3461,18644,2005,61,202,179
Single Family Residential,6817 Chickering Rd,Fort Worth,76116,371000,4,2,Ridgelea Hills,2006,12153,1957,4,185,0
Single Family Residential,6817 Savannah Ln,Fort Worth,76132,524500,4,3.5,Bellaire Park North,5263,12066,1992,36,100,0
Single Family Residential,6821 Glen Meadow Dr,Fort Worth,76132,399000,4,2.5,Bellaire Park North,3483,11500,1992,67,115,3
